Id,Name,Description,Participation,Location,Add,Region,Town,Tel,Org,Start,End,Cycle,Noncycle,Website,Picture1,Picdescribe1,Picture2,Picdescribe2,Picture3,Picdescribe3,Px,Py,Class1,Class2,Map,Travellinginfo,Parkinginfo,Charge,Remarks
C2_315080000H_081011,2023竹子湖海芋季及繡球花季,竹子湖海拔670公尺，位居大屯山、七星山與小觀音山間的谷地。曾是火山堰塞湖，湖水退去後留下肥沃的土壤，形成典型的農村聚落，近年結合在地花卉等產業與自然、人文資源發展休閒農業，成為臺北市第三個休閒農業區。「竹子湖」自民國58年（西元1969年）從日本引進白色海芋，每一株花的花期大約是8~10天，竹子湖受陽明山國家公園管制範圍的保護，擁有豐沛潔淨的山泉水源，經多年的努力推廣，目前竹子湖白色海芋年產量占全臺海芋產量百分之80~90，每年3~5月盛開時的浪漫氣氛，加上陽明山的自然風光，都吸引國內外眾多遊客前往竹子湖海芋田賞海芋、採海芋，品嚐在地美食佳餚。竹子湖海芋季迄今已辦理19年，同時思考多元發展，自民國101年（西元2012年）開始推動繡球花產業，民國106年（西元2017年）起辦理繡球花推廣活動，民國109年（西元2020年）首度將竹子湖海芋季與繡球花季串聯舉辦。活動以海芋季及繡球花季為主軸，辦理開幕式、花藝設計展、採海芋花體驗、假日免費生態人文導覽解說、平日付費生態農園體驗及花田有約等活動，近5年海芋季及繡球花季期間參與人次平均達50萬以上。,,臺北市 北投區,竹子湖路1之20號,臺北市,北投區,,臺北市政府產業發展局,2023/03/14 00:00:00,2023/06/18 00:00:00,海芋季：3/14-4/23；繡球花季：5/19-6/18,,https://flowersfestival.taipei/flower.php?id=12,https://www.taiwan.net.tw/att/event/38a0d7b6-432c-458a-9b29-f278fe7728ef.jpg,臺灣約80~90%白色海芋產自竹子湖,https://www.taiwan.net.tw/att/event/e1f3ff98-ce95-43a3-a5dc-86f300cdbf36.jpg,體驗穿青蛙裝下田採海芋,https://www.taiwan.net.tw/att/event/fd7ff22c-ab16-48dc-ba7e-2890a31edff6.jpg,竹子湖海芋季及繡球花季，農園中的地景藝術為農友親自打造，別具特色,121.536788,25.175495,01,02,,,,,
C2_315080000H_081013,新北萬里蟹,本市每年訂於9月辦理萬里蟹產季起跑記者會，除宣告萬里蟹產季正式到來，並預告10月至12月即將舉辦的一系列萬里蟹季產地活動，如淡水肥蟹宴、富基品蟹宴、野柳假日活蟹市集、龜吼漁夫市集萬里蟹促銷活動等，以萬里蟹之名串連新北特色漁港，系列活動最高潮為10月於野柳漁港盛大舉行的萬里蟹主場活動，讓民眾來到產地品嚐鱻蟹宴，現場其他民眾還可以參加搭乘娛樂漁船體驗捕蟹人生、走訪野柳咾咕厝、瑪鋉居及保安宮等漁村風情導覽以及海洋獨木舟等漁業體驗活動，藉由系列活動讓民眾就近到漁港體驗休閒漁業活動，進而以行動支持在地漁業的永續發展。,,新北市 萬里區,野柳漁港,新北市,萬里區,,新北市政府,2023/10/21 00:00:00,2023/10/22 00:00:00,,,,https://www.taiwan.net.tw/att/event/82645274-2cf9-4d1a-846f-44bd14c43137.jpg,因應疫情，萬里蟹首度與知名電商合作推出熟蟹電商宅配服務，民眾免前往產地，就可以品嚐帶來自產地最新鮮的萬里蟹,https://www.taiwan.net.tw/att/event/fb6711c9-76e4-41af-b472-1d8037ac0606.jpg,產地特賣會,https://www.taiwan.net.tw/att/event/28950565-0ab6-4f44-abda-e006efac4257.jpg,參加活動民眾皆配合防疫規定戴口罩，購買螃蟹熱情不減,121.687063,25.205871,01,02,,,,,
C2_315080000H_081014,2023桃園地景藝術節,每年移動的藝術節地景藝術節與歐洲文化首都(ECC)的移動策略概念相近，藉由「移動」的特性，喚起地方意識。地景藝術節每年擇定不同展區，藉由藝術節翻轉空間、提升公共建設、擾動社區社群，重新認識桃園每一處地方，也藉由市府及民間資源的投入，讓各區域再次被大家認識。無圍牆美術館每年超過30件作品在大地上，桃園地景藝術節以三大主軸－「地方覺醒」、「社區風動」、「藝術打樁」，以及四大價值─「社區參與」、「在地特色」、「環境永續」、「循環經濟」，打造在地化品牌象徵。以桃園的自然景觀及人文資產為基礎，透過豐富多元的藝術展演及活動規劃，結合社區參與和民眾互動，讓藝術更貼近環境與常民生活，也讓大家以嶄新角度重新發現土地和環境，重新看到在地生態保存、人文景觀及歷史足跡。愈在地，愈國際除了邀請國內外藝術家進駐創作，另規劃國際論壇借鏡亞洲、歐洲的經驗，探討地景藝術節的多元論述，也邀請日本友好城市來參與交流活動並經驗分享，且每年的國際表演團隊因地制宜，表演融入在地地景，總能帶給民眾新的感官體驗。深度觀光桃園地景藝術節創辦於民國102年（西元2013年），每年9月辦理，搭配中秋節連假前後共3週，本屆因疫情影響，展延至隔年3月辦理。延伸無圍牆美術館的意趣，串連裝置藝術、生態，以深度體驗規劃，探訪展區及周邊自然景觀及地方人文，並串連在地社區、觀光景點及觀光工廠，每年吸引約150萬人次參與。,,桃園市 大溪區,大溪河濱公園,桃園市,大溪區,,桃園市政府文化局,2023/08/04 00:00:00,2023/10/15 00:00:00,龍潭展區：08/04-08/20、青埔展區：08/11-10/15,,https://www.taoyuanlandart.com.tw/,https://www.taiwan.net.tw/att/event/472a57c0-ecf7-4b08-bcb8-a2e5c0411598.jpg,高雙陂塘漣漪迷宮,https://www.taiwan.net.tw/att/event/e852e870-a205-4adf-9c66-800831b370f3.jpg,豫章之家,https://www.taiwan.net.tw/att/event/7780e00f-6f5a-4717-b2a1-718ef91944ec.jpg,竹下秋千,121.283638,24.893260,01,02,,,,,
C2_315080000H_081016,2023龍岡米干節,全國獨特文化櫥窗-異域金三角桃園龍岡地區，早年為國民政府撤退自滇緬泰的異域孤軍聚居，居民們帶著家鄉文化、美食來到龍岡落地生根，龍岡一帶更擁有全臺難得的少數民族文化，如景頗、傣、傈僳族等。為讓民眾對異域金三角文化有更深認識，桃園市政府自民國100年（西元2011年）以在地美食「米干」為主軸說故事，開辦第一屆「龍岡米干節」，透過活動展示異域金三角文化表演藝術、美食佳餚。異國家常到在地美食-龍岡米干米干原為雲南一帶家常料理，是孤軍們的家鄉記憶，隨著來臺落地生根，米干也融入了臺灣味，更是全國米干餐廳的擂台，100%純米製作，米干湯頭可比日式拉麵匠人的用心，經過10年龍岡米干節活動推廣，「龍岡」，「米干」二字已相生相存，龍岡成為米干的故鄉。從生活走入旅行-龍岡小旅行龍岡米干節是活動品牌，也是在地商圈品牌，在地商家也因應活動推出特色旅遊體驗，民國109年（西元2020年）龍岡米干節首次提出「忠貞商圈廚藝小旅行」，帶領遊客走進龍岡在地的日常，活動期間帶領遊客走進龍岡忠貞市場採買異國食材，並由在地的住民教導遊客製作金三角特色料理如緬甸茶葉飯，透過活動輔導讓實質的旅遊產品因應而生。,,桃園市 中壢區,龍岡大操場,桃園市,中壢區,,桃園市政府觀光旅遊局,2023/04/22 00:00:00,2023/05/01 00:00:00,,,,https://www.taiwan.net.tw/att/event/2aefe993-7039-4a2e-a4fc-d1f46a4a6014.jpg,潑水節活動,https://www.taiwan.net.tw/att/event/1ab8d884-26dc-408e-b37c-bde6086c72f7.jpg,打歌踩街,https://www.taiwan.net.tw/att/event/bd110203-4939-48cd-8aa0-8f32fe6af56d.jpg,踩街活動,121.238088,24.929561,01,02,,,,,
C2_315080000H_081017,2023桃園彩色海芋季,為推廣桃園溪海的彩色海芋，讓彩色海芋與地方品牌連結更強烈，延伸「海洋奇芋記」主題，打造桃園大園限定的大片彩色海芋花海，搭配海洋生物戀愛互動的大型花毯裝置，帶領民眾一起與溪海浪漫相芋。民國110年（西元2021年）桃園彩色海芋季以彩色海芋花語的意涵設計7組藝術裝置，以花卉展現海洋生物求愛的浪漫互動；除了藝術意象的裝置設計外，也規劃了一連串以彩芋 X 溪海 X 海洋為主題的創意亮點活動。 -->另整合周邊農場設計集章活動，吸引民眾於活動期間也能進到周邊農場進行消費與觀光、參與活動、認識地方；並與功學社單車合作，規劃彩色海芋單車路線，以牌面引導民眾騎乘自行車前往會場，將綠色生活美學導入遊客心中。,,桃園市 大園區,聖德北路與田溪路交叉口,桃園市,大園區,,桃園市政府農業局,2023/04/01 00:00:00,2023/04/16 00:00:00,,,,https://www.taiwan.net.tw/att/event/497faaee-5b75-487d-bc60-447bf8a2e9df.jpg,桃園彩色海芋季-海底芋見愛,https://www.taiwan.net.tw/att/event/3d59b815-20f4-41d8-a965-79bda6b62613.jpg,桃園彩色海芋季-只龍你心,https://www.taiwan.net.tw/att/event/dff6976b-a0b7-47a3-a964-f51f8ba1b1c3.jpg,桃園彩色海芋季-絲情話意,121.195473,25.032867,01,02,,,,,
C2_315080000H_081018,2023義魄千秋-全國義民祭在新竹縣,新埔褒忠亭（義民廟）是北臺灣客家人的信仰中心，也是新竹縣的縣定古蹟，創建至今已超過230年。褒忠亭義民祭典的十五聯庄輪值的歷史至少可以追溯至西元1835年，迄今亦超過180年，是客家族群第一項榮獲文化部指定的國家重要民俗，也由客委會列為「客庄12大節慶」之一。新埔褒忠亭兼具「有形」與「無形」兩項文化資產身份，不但是客家文化傳承的重要資產，也是我國文化豐富多元與多樣化的具體展現。義民祭之所以受到客家鄉親甚至全國的關注，主要是傳承220餘年來的文化祭典，係由新竹縣、市、桃園市等3縣市、20鄉鎮市區組成15大聯庄祭典區輪值主辦，維持嚴謹的經營管理制度，不斷投入民間資源，完整保存傳統輪值制度與祭儀，充分展現了民間自發力量與社群凝聚力。今日，新竹縣褒忠亭的分香廟宇遍佈全臺，義民信仰地位屹立不搖。,,新竹縣 新埔鎮,新埔枋寮義民廟,新竹縣,新埔鎮,,新竹縣政府、財團法人台灣省新竹縣褒忠亭、新埔聯庄輪值祭典區,2023/08/24 00:00:00,2023/09/04 00:00:00,,,,https://www.taiwan.net.tw/att/event/c9d5d232-3288-4504-9764-cdf97ffc8a2c.jpg,新埔褒忠義民廟義民祭祭祀大典熱鬧展開,https://www.taiwan.net.tw/att/event/7fba3082-f0c7-4003-ba35-3375646e9a3f.jpg,挑擔奉飯儀式,https://www.taiwan.net.tw/att/event/e8cad7bf-42e3-44df-8a19-710948b417a9.jpg,放水燈儀式,121.036390,24.844249,01,02,,,,,
C2_315080000H_081019,2023新竹縣客家迎天穿系列活動,新埔花燈歷史最古，也最具特色及代表性，過去新埔迎花燈分街頭、街尾，以火炬、大鼓陣、燈籠、麒麟、獅、象、錦閣，加上花燈詩句、行動劇、化妝踩街，相互讚賞或諷刺，來反映當時社會型態與風土民情，而花燈詩句全用客語，實為客家文學之珍寶。新埔花燈遊行可考於昭和時期，並於民國99年（西元2010年）風華重現，讓新埔居民重新感受「花燈的故鄉」之情懷，凝聚新埔居民的向心力，尋回新埔傳統價值。新竹縣客家迎天穿系列活動串聯新埔傳統價值及縣內各鄉鎮市，打造具創新特色的「客家日」觀光活動，並於活動規劃中向下紮根，教育並傳承客家精神，期能揭開傳統手藝花燈製作的神秘面紗，同時打響「北天燈、南烽炮、會移動的花燈在新埔」名號，歷年的表演節目除兼顧客家傳統文化大戲及歌曲，同時規劃國際性表演團體如日本夜來祭 HONIYA YOSAKOI、重慶市銅梁火龍，讓趣味十足的新埔花燈及新竹縣迎天穿活動能夠遠近馳名。,,新竹縣 新埔鎮,新埔鎮,新竹縣,新埔鎮,,新竹縣政府,2023/02/01 00:00:00,2023/02/12 00:00:00,,,,https://www.taiwan.net.tw/att/event/227de2fb-ee7e-4e63-a4db-562a1e73ba11.jpg,新埔花燈迎天穿主燈及踩街活動,https://www.taiwan.net.tw/att/event/6265c154-b530-4943-8185-1e7d08bc4eb3.jpg,學生創意彩繪燈籠,https://www.taiwan.net.tw/att/event/30ee3eba-9fb2-4fbc-882d-67dd9d84a8ea.jpg,新埔花燈營天穿傳統文化表演,121.075688,24.827113,01,02,,,,,
C2_315080000H_081020,2023苗栗龍系列活動,「火旁」是客家話「炸」的意思，「火旁龍」就是在神龍舞動時燃放鞭炮，讓神龍在炮陣中騰躍的情境就像行雲駕霧般，越火旁越旺。「苗栗火旁龍」是苗栗地區最熱鬧有趣的元宵節慶活動，早期是從迎龍慶典演變而來的，分為糊龍、牽龍、祥龍點睛、迎龍、火旁龍、跈龍以及化龍返天等七部曲。苗栗火旁龍自民國88年（西元1999年）開始辦理迄今，明年即將邁入第24週年，火旁龍科儀結合了農耕文化的信仰和客家民俗工藝之美，歷經數十載社會轉型的過程，文化傳承和價值觀的轉變，因此我們在每年活動內容力求兼顧到傳統與創新，除了前述的七部曲架構活動內容以外，在民國110年（西元2021年）度首次客製化企製專屬苗栗限定節目「火旁龍映象-定幕劇」，結合聲光、影像，彙整一齣以龍為主角的劇碼，讓龍隊表演除了在街頭巷弄迎龍拜年外，也能登上劇院形式的藝術表演殿堂。另外同年首次大規模的舞龍廟埕巡演，則是承襲民間習俗典故而來，採跨鄉、鎮、市共同行銷之方式舉辦，因爲我們堅信唯有強構文化底蘊，才能流傳久遠。活動日程    112年1月27日-1月28日 祥龍巡庄    地點：頭份市、卓蘭鎮、獅潭鄉、三灣鄉    112年1月29日-2月7日 客家龍神壇    地點：苗栗火車站西站    112年1月30日 09:00-12:30 祥龍點睛、貓裏客家龍競技、神龍陣祈福    地點：苗栗市玉清宮    112年2月3日 18:00-22:00 民俗踩街    地點：苗栗市南苗三角公園至火車站東站廣場    112年2月4日 17:00-21:30 龍之夜    地點：苗栗市經國路河濱公園    112年2月7日 21:00-24:00 化龍返天    地點：苗栗市嘉盛五文昌廟,,苗栗縣 苗栗市,苗栗火車站西站廣場,苗栗縣,苗栗市,,苗栗市公所,2023/01/27 00:00:00,2023/02/07 00:00:00,,,,https://www.taiwan.net.tw/att/event/e647c64d-6530-46f9-9643-8fa15064b42a.jpg,五文昌廟巡演 聯合大學文觀系舞龍隊,https://www.taiwan.net.tw/att/event/948d8f78-644f-4866-a7e1-3439e6174fd0.jpg,店家包龍 福苗龍藝,https://www.taiwan.net.tw/att/event/cff88de4-6c9f-4acf-beda-e1144c7375c5.jpg,化龍返天 五文昌廟,120.822343,24.570020,01,02,,,,,
C2_315080000H_081021,2023三義木雕藝術節系列活動,2022三義木雕藝術節系列活動，強調木雕藝術傳承的使命感。除了木藝慢活嘉年華現場活動以動態藝表演、木雕表演、木藝體驗、文創市集、慢城旅遊、茶席等系列活動，營造親子、互動、熱鬧氛圍，塑造三義慢城獨特木雕藝術文化形象「木雕」為三義最具代表性的傳統文化特色，木雕藝術發展蓬勃，透過木雕技藝與形式的延續，讓經典成為永恆。透過節慶活動營造城市品牌意象，融合傳統工藝文化、表演藝術展出，表現地方獨特風采，同時串聯在地社區成為三義居民共同的生活記憶，形塑三義最具國際化與代表性的藝術文化。,,苗栗縣 三義鄉,廣盛村廣聲新城88號,苗栗縣,三義鄉,,苗栗縣政府文化觀光局,2023/10/07 00:00:00,2023/10/10 00:00:00,,,,https://www.taiwan.net.tw/att/event/5ef042c5-3d29-467c-9733-a0dff37ba7a1.jpg,木藝體驗活動,https://www.taiwan.net.tw/att/event/8960cd22-e378-47cc-a05b-22e5889afe0b.jpg,慢城索驥旅遊-建中國小3D彩繪,https://www.taiwan.net.tw/att/event/0cdc98d9-a422-4375-9b60-070fb2017db6.jpg,慢城索驥旅遊-勝興車站,120.760973,24.405943,01,02,,,,,
C2_315080000H_081022,2023苗栗通霄白沙屯拱天宮媽祖民俗文化系列活動,苗栗縣通霄鎮拱天宮「白沙屯媽祖進香」活動為本縣一年一度民俗盛事，具有百年以上歷史，不僅歷史悠久、規模盛大，每年均有來自全國各地居民熱情參與徒步到北港朝天宮進香，全程近400公里，縱跨中部4縣市，因其進香日期與路程皆由媽祖神轎指引進行，無法事先預估且為全台路線最遠的徒步進香民俗活動，因其深具傳統性及特殊性，於民國97年登錄為本縣無形文化資產，更於民國99年（西元2010年）獲文化部指定為國家重要民俗祭儀，也在民國102年（西元2013年）被選為內政部「台灣宗教百景」之一。    放頭旗    農曆1月19日 子時    國曆2月8日（星期三）23點40分    登轎    農曆1月22日 子時    國曆2月12日（星期日）0點45分    出發    農曆1月22日 丑時    國曆2月12日（星期日）2點15分    到北港    農曆1月27日    國曆2月17日（星期五）約中午11點前後抵達北港北辰派出所    進火    農曆1月28日 子時    國曆2月17日（星期五）23點40分    回宮    農曆2月1日 申時    國曆2月20日（星期一）16點00分    開爐    農曆2月12日 子時    國曆3月3日（星期三）0點25分,,苗栗縣 通霄鎮,白東里8號,苗栗縣,通霄鎮,,苗栗縣政府、苗栗縣政府文化觀光局、苗栗縣通霄鎮公所,2023/02/08 00:00:00,2023/03/03 00:00:00,,,,https://www.taiwan.net.tw/att/event/8d71a1f4-cbe9-4e77-ac23-c7146b5d4c31.jpg,徒步進香,https://www.taiwan.net.tw/att/event/368b3474-8000-4f8a-9abc-1a2e8d692fd1.jpg,進香活動,https://www.taiwan.net.tw/att/event/68176028-ef06-43c4-a38a-532f3de1468d.jpg,白沙屯媽祖進香,120.709294,24.571372,01,02,,,,,
C2_315080000H_081023,2023臺中國際踩舞嘉年華,「臺中國際踩舞嘉年華」藉由舞蹈表演之推廣，結合節慶活動，建立運動觀光與藝術文化交流平臺，促進臺灣本土文化藝術人士與海外各國多元藝術表演團體交流合作，把臺中城市公園化為戶外舞台，創造話題亮點並打造獨特觀光特色意象，凸顯舞蹈嘉年華成為臺中的觀光盛會品牌活動。,,臺中市 西區,臺中市民廣場,臺中市,西區,,臺中市政府觀光旅遊局,2023/09/29 00:00:00,2023/10/01 00:00:00,,,,https://www.taiwan.net.tw/att/event/3abd48bd-0ee7-429e-b9f6-68bc3043f95d.jpg,臺中舞蹈嘉年華大合照,https://www.taiwan.net.tw/att/event/93e948fa-03ee-4c77-93ef-46010620cfa1.jpg,原住民舞團,https://www.taiwan.net.tw/att/event/6f3c929c-1f13-4c8e-b48b-cc78112b58e4.jpg,復古舞風,120.663469,24.150027,01,02,,,,,
C2_315080000H_081024,臺中爵士音樂節,臺中爵士音樂節，以自由即興的風格展現多元的音樂型式，呼應臺中市輕鬆、悠閒的都會生活文化特色，不但為臺中市營造令人印象深刻的文化生活氛圍，吸引民眾參與戶外藝術休閒活動，更帶動週邊商業與休閒旅遊產業的發展，透過逐年累積交流成果及活動效益，使本項活動逐漸成為臺中市最具吸引力的國際文化節慶活動，並成為和東京、曼谷、首爾等城市並列的亞洲四大爵士音樂節之一。,,臺中市 西區,臺中市市民廣場,臺中市,西區,,臺中市政府文化局,2023/10/13 00:00:00,2023/10/22 00:00:00,,,,https://www.taiwan.net.tw/att/event/247cedbb-96b9-4cf6-86a4-2b9bad852f53.jpg,黃瑞豐& 踢霹歐爵士大樂團ft. 陳勇與觀眾合影,https://www.taiwan.net.tw/att/event/b68d261c-aa66-4034-9e84-f33f2f684147.jpg,The Nick Javier Group 演出,https://www.taiwan.net.tw/att/event/c5735ae6-fbdf-4f0c-95e1-c8a0b0d68bf1.jpg,黃瑞豐＆踢霹歐爵士大樂團ft.陳勇,120.663500,24.150000,01,02,,,,,
C2_315080000H_081025,2023鹿港慶端陽系列活動,「鹿港慶端陽系列活動」，以行銷鹿港古蹟、人文、工藝、文化、美食等在地特色為主軸，為臺灣觀光年曆國際級的節慶活動之一，中臺灣端午節最重要的觀光活動，自從鹿港陸續榮獲「微笑之鄉」、「臺灣十大觀光小城」、「臺灣經典小鎮」等殊榮後，「鹿港慶端陽系列活動」更是聲名大噪、國際聞名。中臺灣只有鹿港舉辦國際龍舟錦標賽，透過國內外選手組隊參與龍舟競賽，凝聚團隊向心力，已經成為國內外遊客及彰化縣鄉親年年期待的端午嘉年華節慶；鹿港以文化、體育和觀光來進行城市交流，以龍舟賽、鹿港民俗節慶活動、鹿港小鎮光影藝術等方式來歡渡端午佳節，展現鹿港的傳承與活力，遊客們能盡情徜徉文化古蹟之美，遊憩市集美食之旅，感受鹿港小鎮的熱情魅力。,,彰化縣 鹿港鎮,福鹿溪龍舟會場,彰化縣,福興鄉,,彰化縣政府、鹿港鎮公所、福興鄉公所,2023/05/01 00:00:00,2023/06/25 00:00:00,龍王祭：6/3；賽龍舟：6/22-25,,https://www.chcg.gov.tw/ch/active.asp?bull_id=373000,https://www.taiwan.net.tw/att/event/c6b3d8f7-4787-4e8d-8e29-92ff9e46451e.jpg,終點奪旗-不分軒輊,https://www.taiwan.net.tw/att/event/e20ba147-4ecd-474e-852f-5fc8364adf24.jpg,全國首創-夜間龍舟競賽,https://www.taiwan.net.tw/att/event/7d5294ba-57c0-4dc0-b192-0a4131803f10.jpg,全力衝刺,120.429250,24.048380,01,02,,,,,
C2_315080000H_081026,二水國際跑水節,「二水跑水節」為全國特有的水圳節慶活動，西元1719年彰化縣因八堡圳開鑿完成，得以引濁水溪水潤養彰化平原，而使彰化縣開發成為農業大縣。為敬天謝地及感懷先人德澤，在這個深具歷史文化意涵的「八堡圳」舉辦跑引水活動，傳揚歷經十年開鑿八堡圳的辛勞，展現不輕易放棄的毅力，是「台灣精神」最有力的表現，其意義也在推崇「飲水思源」、「食果子拜樹頭」的美德。每年11月進入秋收冬藏之際，在八堡圳舉辦一系列祈福活動，結合二水文化、跑水體驗、山海線農特產品、國際城鄉交流等，注入更多文化觀光元素，並行銷二水鄉的觀光特色，活化農村經濟，結合運動休閒及農特產，為活動注入文化創意活水，更讓二水國際跑水節提昇國際能見度。,,彰化縣 二水鄉,林先生廟,彰化縣,二水鄉,,彰化縣政府文化局,2023/11/01 00:00:00,2023/11/30 00:00:00,2023年時間未定,,,https://www.taiwan.net.tw/att/event/108ff595-151d-4a59-a821-2e722dba0381.jpg,祈福開幕式,https://www.taiwan.net.tw/att/event/8723e1d5-b37d-47bc-808d-fbadeb004265.jpg,準備就緒,https://www.taiwan.net.tw/att/event/246178e5-4912-4c72-8b94-88291815128b.jpg,奇裝異服，一起為跑水節祈福,120.644904,23.799203,01,02,,,,,
C2_315080000H_081027,2023北港燈會,北港人在媽祖的搖籃中孕育成長，歷年元宵盛典朝天宮迎媽祖更猶如北港人的第二次過年，民國54年（西元1965年）在北港朝天宮舉辦了第一屆元宵節花燈展，更帶動全國燈會熱潮，每年以北港鎮為立基，整體鄉鎮區域為主體進行規畫及活動辦理。,,雲林縣 北港鎮,北港朝天宮,雲林縣,北港鎮,,雲林縣政府,2023/02/03 00:00:00,2023/03/12 00:00:00,,,,https://www.taiwan.net.tw/att/event/7817ce6a-e6d1-47ce-9b44-c9655aad20df.jpg,北港燈會空拍照,https://www.taiwan.net.tw/att/event/a2194102-5618-404b-bf73-b088f0d26d07.jpg,北港燈會,https://www.taiwan.net.tw/att/event/5cfb26fd-00b8-40b9-bd22-c4965696b818.jpg,北港燈會造景,120.304644,23.567805,01,02,,,,,
C2_315080000H_081028,2023南投星空季,每年7/20至8/20左右登場的「英仙座流星雨」，是年度三大流星雨之一，台灣即將在8/13迎來極大期，預估當日凌晨3至4點甚至可觀賞到近百顆流星從天空劃過！民眾欲觀賞這場精彩可期的流星雨，可選擇低光害、空中無遮蔽物的地點，如南投合歡山、日月潭、溪頭、杉林溪等，皆是海拔高、視野遼闊、低光害汙染的絕佳觀星旅遊景點。其中合歡山國際暗空公園更可以說是全台最友善的高海拔觀星景點。活動自民國106年（西元2017年）起舉行，原僅於清境地區進行高山觀星音樂會活動。民國108年（西元2019年）合歡山暗空公園認證通過後，南投縣政府為擴大行銷觀星旅遊資源，以分流概念於活動期間，在南投各地舉辦觀星及音樂會活動。主要舉辦地點包含清境地區、暗空公園範圍（鳶峰停車場）以及溪頭等地。,,南投縣 仁愛鄉,清境農場,南投縣,仁愛鄉,,南投縣政府,2023/06/27 00:00:00,2023/09/30 00:00:00,,,,https://www.taiwan.net.tw/att/event/e7d96932-6633-4a2c-b724-c1ad89893c19.jpg,星空季-日月潭水社碼頭,https://www.taiwan.net.tw/att/event/1c172de5-627f-485c-ac74-01d08a696a8d.jpg,星空季-遠眺日月潭,https://www.taiwan.net.tw/att/event/36757176-876c-477e-9118-48e872937e8a.jpg,星空季-合歡山,121.162820,24.058510,01,02,,,,,
C2_315080000H_081029,高山茶都-嘉義博茶會,嘉義的茶文化產業豐富且興盛，阿里山茶葉更是為國內外所盛讚的經典茗茶，與茶產業共生共長的還有深厚的茶文化涵養，結合嘉義縣精緻工藝與豐美農特產，讓遊客滿載而歸。嘉義縣除了傑出的茶文化產業引人入勝外，本活動亦結合本縣豐饒的農特產品、得天獨厚的優美景觀、珍貴精緻的工藝品，多元且全面的展現嘉義縣的優質條件，吸引各地旅客再三來訪。,,嘉義縣 中埔鄉,中埔鄉農會金蘭分部,嘉義縣,中埔鄉,,嘉義縣政府,2023/12/01 00:00:00,2023/12/31 00:00:00,2023年時間未定,,,https://www.taiwan.net.tw/att/event/808fece1-124d-4511-af44-3031a8d0d75a.jpg,主題市集，精選攤商，品質優良，好好逛好好買,https://www.taiwan.net.tw/att/event/c581ea05-da98-4225-8d2f-0d8719fe43db.jpg,茶文化系列活動，豐富多元，老少咸宜，寓教於樂,https://www.taiwan.net.tw/att/event/b6a6de6d-7e73-4fea-846c-3ec3c501b4c1.jpg,已遠近馳名的高山茶為領頭羊，全面行銷嘉義縣的優美山水與豐饒物產,120.492779,23.447025,01,02,,,,,
C2_315080000H_081030,2023東石海之夏,「東石海之夏」作為嘉義縣暑期濱海觀光指標性活動，以濱海觀光與歡樂親子遊為主題，包含流行音樂演唱會、特色產業 DIY、親子活動等，鎖定全國暑假親子家庭與青少年旅遊客群，結合嘉義夏日外傘頂洲踏浪、東石布袋吃海鮮觀海景之獨特濱海遊程，打造暑假親子戲水及年輕族群玩樂打卡熱點活動，每年都吸引上萬名遊客來嘉享受濱海旅遊，持續帶動嘉義沿海東石、布袋相關產業觀光收益。,,嘉義縣 東石鄉,東石漁人碼頭,嘉義縣,東石鄉,,嘉義縣政府文化觀光局、交通部觀光局雲嘉南濱海國家風景區管理處,2023/08/01 00:00:00,2023/08/14 00:00:00,2023-08-05、06、12、13,,,https://www.taiwan.net.tw/att/event/8bac3a16-9584-42c3-ac42-c975cb357cd3.jpg,「東石海之夏」夏夜濱海煙火表演，結合聲光音樂共同匯演，絢麗煙火吸引大批觀賞人潮,https://www.taiwan.net.tw/att/event/5c334a8c-edbf-4b7a-a610-d2e9bf02d766.jpg,「東石海之夏」流行音樂演唱會，邀請熱門音樂歌手或樂團表演，吸引大批年輕族群參加，享受夏夜音樂搖滾,https://www.taiwan.net.tw/att/event/e5fa120b-3625-4390-bf08-a8755b17178a.jpg,「東石海之夏」為本縣暑期濱海觀光指標性活動，以夏季海洋觀光為主題，每年暑假都吸引眾多親子戲水及青少年玩樂打卡旅遊人潮,120.135067,23.449047,01,02,,,,,
C2_315080000H_081032,2023嘉義市光織影舞-光影藝術展,為增加嘉義市夜間觀光亮點，吸引旅客在嘉義市住宿及消費，本府於民國109年（西元2020年）10月1日起至11月1日（橫跨中秋及國慶連假）首次舉辦「2020嘉義市光織影舞-光影藝術展」，活動結合嘉義市城市人文特色及在地文化，以四季與中秋節（全國地表最大月亮）為主題，設置7件光影藝術裝置，營造陸（園區走道、草地）、水（北香湖湖水倒影）、空（樹林）氛圍之光影造景環境意象，並搭配精心安排的特色表演活動（如無人機煙火燈光秀、雷射投影及管樂表演燈光秀等），吸引全國及國際旅客來嘉義市駐留體驗,,嘉義市 西區,北香湖公園,嘉義市,西區,,嘉義市政府,2023/09/29 00:00:00,2023/10/10 00:00:00,,,,https://www.taiwan.net.tw/att/event/8b20ab7e-90e0-49a8-9137-d140fa5d369a.jpg,嘉義市北香湖公園,https://www.taiwan.net.tw/att/event/7da4b849-11a7-46c8-96fb-412f187ad8bf.jpg,管樂表演,https://www.taiwan.net.tw/att/event/f04581ce-6b16-46cd-9af3-5661276b9b68.jpg,閉幕活動-無人機排出2021圖案,120.445345,23.492048,01,02,,,,,
